Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-Jul-01,3650,3650,3451,3494.85,3554.237205,459746,29711,1634046338,,,199,-155.15
09-Jul-01,3580,3580,3415,3519.65,3499.74033,295433,20186,1033938785,,,165,-60.35
06-Jul-01,3475,3699.95,3390,3652.75,3532.454552,580312,32831,2049925766,,,309.95,177.75
05-Jul-01,3505,3574,3382.55,3504.05,3447.567643,283953,18613,978947175,,,191.45,-0.95
04-Jul-01,3245,3550,3169,3474.85,3384.542578,415321,28898,1405671608,,,381,229.85
03-Jul-01,3600,3600,3202.3,3277.1,3401.222234,296174,20620,1007353594,,,397.7,-322.9
02-Jul-01,3735.25,3799,3672.3,3723.05,3750.504377,49921,5426,187228929,,,126.7,-12.2
29-Jun-01,3610,3801,3610,3761.35,3715.57046,332144,19207,1234104435,,,191,151.35
28-Jun-01,3549.75,3642,3492,3605.9,3592.352402,363307,20132,1305126774,,,150,56.15
27-Jun-01,3564.9,3600,3460,3537.95,3527.723236,371396,20923,1310182299,,,140,-26.95
26-Jun-01,3290,3290,3290,3290,3290,1500,1,4935000,,,0,0
26-Jun-01,3324.1,3590,3275,3565.9,3510.190806,553332,27150,1942300899,,,315,241.8
25-Jun-01,3390,3407.9,3261.15,3338.4,3332.378444,392919,21779,1309354806,,,146.75,-51.6
25-Jun-01,3314,3314,3314,3314,3314,14300,1,47390200,,,0,0
22-Jun-01,3391,3469,3372,3439.75,3419.627746,253808,15068,867928879,,,97,48.75
21-Jun-01,3369.9,3452.9,3340.1,3406.15,3403.972764,223011,15350,759123370,,,112.8,36.25
21-Jun-01,3310,3310,3310,3310,3310,15700,1,51967000,,,0,0
20-Jun-01,3470,3470,3301,3360.55,3367.392961,337145,18295,1135299700,,,169,-109.45
19-Jun-01,3414,3485,3325,3461.95,3420.877731,404625,21575,1384172652,,,160,47.95
18-Jun-01,3345,3424,3135.35,3369.05,3254.646107,459455,23078,1495363427,,,288.65,24.05
15-Jun-01,3790,3790,3366,3401.9,3515.671472,603191,22392,2120621391,,,424,-388.1
15-Jun-01,3229.95,3429,3225,3329,3318.510469,1003,23,3328466,,,204,99.05
14-Jun-01,3808,3828.1,3735,3803.3,3785.531665,248884,14518,942158263,,,93.1,-4.7
13-Jun-01,3843,3894,3790,3824.9,3842.241818,299072,16423,1149106945,,,104,-18.1
12-Jun-01,3795,3845,3741.3,3838.15,3799.654485,329583,17668,1252301524,,,103.7,43.15
11-Jun-01,3922,3939,3788,3807.6,3848.321609,266258,15601,1024646415,,,151,-114.4
08-Jun-01,3898,3969,3851.1,3954,3924.564848,337657,18570,1325156793,,,117.9,56
07-Jun-01,3780,3895,3700,3879.05,3786.135049,332716,17441,1259707709,,,195,99.05
07-Jun-01,3800,3800,3700,3799,3750.485149,202,12,757598,,,100,-1
06-Jun-01,3791,3911.1,3776,3796.15,3843.851215,272152,14159,1046111796,,,135.1,5.15
05-Jun-01,3601,3830,3560,3779.35,3739.667086,484287,24604,1811072154,,,270,178.35
05-Jun-01,3618.1,3618.1,3618.1,3618.1,3618.1,29000,1,104924900,,,0,0
04-Jun-01,3780,3790,3601,3618.1,3678.428778,296713,15340,1091437638,,,189,-161.9
01-Jun-01,3780,3825,3730.15,3746.9,3770.819649,249774,15398,941852707,,,94.85,-33.1
31-May-01,3780,3798,3695,3774.3,3755.28184,339487,16547,1274869366,,,103,-5.7
31-May-01,4197.35,4197.35,3775,3775,3775.011214,37633,3,142064997,,,422.35,-422.35
30-May-01,4236.15,4236.15,3904.35,3914.9,4031.049667,425048,21236,1713389599,,,331.8,-321.25
29-May-01,4294,4320,4225,4243.85,4266.133611,194640,12926,830360246,,,95,-50.15
28-May-01,4195,4333.9,4189.7,4278.8,4284.481232,339248,16742,1453501689,,,144.2,83.8
25-May-01,4179,4230,4130,4177.35,4186.215454,267459,16709,1119640999,,,100,-1.65
24-May-01,4201.1,4269.8,4155.25,4164.35,4203.343019,386326,21328,1623860695,,,114.55,-36.75
23-May-01,3957,4250,3942,4233.15,4117.406324,637450,29170,2624640661,,,308,276.15
22-May-01,3974.2,4024.9,3942,3969,3987.449278,310821,16118,1239382972,,,82.9,-5.2
21-May-01,3935,4000,3930,3950.5,3967.296567,189202,11994,750620445,,,70,15.5
18-May-01,3929,4010,3914,3942.05,3958.063027,282101,16325,1116573538,,,96,13.05
17-May-01,3840,3945,3825,3909,3885.833216,262153,15714,1018682835,,,120,69
16-May-01,3925,3990,3775,3797.45,3903.399217,262960,16517,1026437858,,,215,-127.55
15-May-01,3850,3920,3601,3907.95,3835.19362,292717,17622,1122626371,,,319,57.95
14-May-01,3826,3979.5,3772,3895.75,3902.22751,196031,13054,764957561,,,207.5,69.75
14-May-01,3925,3925,3925,3925,3925,1000,1,3925000,,,0,0
11-May-01,3822,3920,3786,3902.4,3849.510375,208049,13470,800886784,,,134,80.4
10-May-01,3712,3712,3712,3712,3712,150,10,556800,,,0,0
10-May-01,3835,3945,3750,3840.05,3848.818418,267180,17558,1028327305,,,195,5.05
09-May-01,3975,4095,3830,3857.35,3957.995737,361679,19908,1431523940,,,265,-117.65
09-May-01,4000,4000,4000,4000,4000,7082,1,28328000,,,0,0
08-May-01,4000,4034.9,3920.1,3966.45,3985.996429,308630,18486,1230198078,,,114.8,-33.55
07-May-01,3925,4025,3880,3999.15,3964.177975,354268,19468,1404381403,,,145,74.15
04-May-01,3735,3834.75,3735,3800,3789.866667,15,3,56848,,,99.75,65
04-May-01,3775,3850,3670,3813.5,3746.424942,284319,16933,1065179793,,,180,38.5
03-May-01,3890,3939,3775.15,3800.8,3854.422351,250789,16196,966646727,,,163.85,-89.2
03-May-01,3889,3889,3889,3889,3889,5,1,19445,,,0,0
02-May-01,3745,4110,3745,3923.1,3975.863425,443384,23092,1762834229,,,365,178.1
30-Apr-01,3280,3747,3275,3727.8,3501.657388,372985,20228,1306065681,,,472,447.8
27-Apr-01,3630,3630,3200,3236.5,3330.543057,340896,21323,1135368806,,,430,-393.5
27-Apr-01,3939.3,3939.3,3939.3,3939.3,3939.2,5,1,19696,,,0,0
26-Apr-01,3690,3690,3690,3690,3690,15700,1,57933000,,,0,0
26-Apr-01,3880,3950,3635,3651.6,3812.62257,265305,17903,1011507831,,,315,-228.4
25-Apr-01,3870,3975,3770,3814.6,3875.236611,208642,14501,808537117,,,205,-55.4
25-Apr-01,3675,3675,3655,3655,3673.798151,19470,2,71528850,,,20,-20
24-Apr-01,3671,3913,3560,3862.25,3722.508849,305570,18408,1137487029,,,353,191.25
23-Apr-01,3800,3828,3673,3705.2,3762.404692,230793,15665,868336666,,,155,-94.8
20-Apr-01,3830,4000,3726.05,3849.55,3822.716533,304999,19012,1165924720,,,273.95,19.55
20-Apr-01,3850,3850,3782,3782,3822.6,5000,80,19113000,,,68,-68
19-Apr-01,3820.35,4103.35,3648,3797.5,3836.925292,549978,28366,2110224498,,,455.35,-22.85
18-Apr-01,3066,3537.4,3010,3537.4,3389.285246,496238,21444,1681892132,,,527.4,471.4
18-Apr-01,3355,3415,3355,3410,3387,5000,33,16935000,,,60,55
17-Apr-01,3011,3154,2920,3049.5,3052.328265,445816,27806,1360776778,,,234,38.5
16-Apr-01,2760,3002,2760,3002,2826.083333,24000,163,67826000,,,242,242
16-Apr-01,2850,3092,2760,3072.95,2985.254841,532556,25879,1589815377,,,332,222.95
12-Apr-01,2979.75,3048,2720.65,2849.85,2841.080299,832613,32214,2365520391,,,327.35,-129.9
12-Apr-01,2752,2752,2752,2752,2752,14000,1,38528000,,,0,0
11-Apr-01,3870,3999,3238.85,3238.85,3387.404253,565473,17535,1915485645,,,760.15,-631.15
10-Apr-01,3975,4050,3652,3855.75,3823.135005,395829,27836,1513307706,,,398,-119.25
09-Apr-01,3980,3999,3850,3961.25,3945.496498,188317,14442,743004064,,,149,-18.75
06-Apr-01,3920,4225.95,3920,4008.75,4118.953309,377972,24443,1556849020,,,305.95,88.75
04-Apr-01,4070,4070,3826,3912.95,3905.642943,220990,16505,863108034,,,244,-157.05
03-Apr-01,4135,4169.95,3975,4073.1,4085.444502,281454,19528,1149864697,,,194.95,-61.9
02-Apr-01,3900,4151,3765,4094.55,3959.815944,397157,23118,1572668621,,,386,194.55
30-Mar-01,4375,4375,4058.35,4082.9,4139.21345,290270,19205,1201489488,,,316.65,-292.1
29-Mar-01,4691.3,4691.3,4378,4411.2,4467.841343,305898,19432,1366703731,,,313.3,-280.1
28-Mar-01,4675,4920,4674,4715.6,4789.273069,285415,20019,1366930373,,,246,40.6
27-Mar-01,4293,4729,4235,4653.45,4552.785976,439516,23760,2001022281,,,494,360.45
26-Mar-01,4121,4344.9,4121,4310.75,4253.090331,192768,13281,819859717,,,223.9,189.75
26-Mar-01,3900,3900,3900,3900,3900,10,1,39000,,,0,0
23-Mar-01,4349,4437,4000,4220.4,4218.492544,337828,20619,1425124899,,,437,-128.6
22-Mar-01,4451,4470,4235,4322.3,4339.651005,267259,15656,1159810788,,,235,-128.7
21-Mar-01,4315,4570,4040,4490.25,4271.381112,463113,22319,1978132121,,,530,175.25
20-Mar-01,4350,4350,4350,4350,4350,1000,1,4350000,,,0,0
20-Mar-01,4450,4500,4221,4359.15,4341.213247,225780,14038,980159127,,,279,-90.85
19-Mar-01,4630,4760,4330.8,4453.85,4495.502017,342600,19730,1540158991,,,429.2,-176.15
19-Mar-01,4450,4450,4318.7,4318.7,4444.95,1040,2,4622748,,,131.3,-131.3
16-Mar-01,4800,5260,4600,4600,4800.694789,2015,4,9673400,,,660,-200
16-Mar-01,4860,4990,4610,4694.2,4804.959038,322297,19221,1548623883,,,380,-165.8
15-Mar-01,4660,4911,4560,4878.75,4761.996668,331294,18818,1577620924,,,351,218.75
15-Mar-01,4460,4460,4460,4460,4460,12500,1,55750000,,,0,0
14-Mar-01,4251,4790,4211,4708.85,4555.694417,408985,19726,1863210681,,,579,457.85
13-Mar-01,3800,3900,3800,3900,3817.142857,17500,2,66800000,,,100,100
13-Mar-01,4385,4725,3741,4283.1,4098.025149,901280,35687,3693468106,,,984,-101.9
12-Mar-01,4738,4879,4401,4452.4,4698.250299,326226,17218,1532691402,,,478,-285.6
12-Mar-01,4750,4750,4750,4750,4750,2005,2,9523750,,,0,0
09-Mar-01,4950,4950,4950,4950,4950,1000,1,4950000,,,0,0
09-Mar-01,5065,5065,4704.6,4817.5,4798.516851,366026,18365,1756381929,,,360.4,-247.5
08-Mar-01,5210,5315,5042,5113.65,5164.210712,404890,19973,2090937275,,,273,-96.35
08-Mar-01,4950,4950,4950,4950,4950,1000,1,4950000,,,0,0
07-Mar-01,4830,5220,4830,5191.85,5064.571413,956772,36867,4845640120,,,390,361.85
05-Mar-01,5004,5004,4900,4900,4991.66018,16856,11,84139424,,,104,-104
05-Mar-01,4700,4999,4610,4814.7,4800.254015,1203966,43005,5779342626,,,389,114.7
02-Mar-01,5690,5709,4901,4939.85,5212.766892,1136140,38044,5922432977,,,808,-750.15
02-Mar-01,5003,5003,5003,5003,5003,14856,1,74324568,,,0,0
01-Mar-01,6280,6294,5550,5682.7,5933.459927,807532,28705,4791458762,,,744,-597.3
28-Feb-01,5685,6330,5552,6258.4,6009.231141,1191447,37690,7159680415,,,778,573.4
28-Feb-01,5500,5500,5500,5500,5500,2000,2,11000000,,,0,0
27-Feb-01,5748,5809,5540,5695.35,5664.790466,708912,27559,4015837939,,,269,-52.65
26-Feb-01,5500,5500,5500,5500,5500,1000,10,5500000,,,0,0
26-Feb-01,5730,5779,5620.25,5719,5703.305545,489352,19664,2790923975,,,158.75,-11
23-Feb-01,5797,5850,5576,5598.55,5694.511388,576179,23161,3281057877,,,274,-198.45
23-Feb-01,5500,5500,5500,5500,5500,1000,1,5500000,,,0,0
22-Feb-01,5889,5889,5557,5804.3,5702.425335,659367,26324,3759991086,,,332,-84.7
21-Feb-01,6265,6265,5856,5912,5983.832296,757774,27435,4534392534,,,409,-353
21-Feb-01,5991.25,5991.25,5991.25,5991.25,5991.25,15920,2,95380700,,,0,0
20-Feb-01,6325,6343.7,6240.5,6271.3,6290.057702,312678,12987,1966762662,,,103.2,-53.7
19-Feb-01,6260,6321,6161,6305.05,6260.164145,395613,17684,2476602318,,,160,45.05
19-Feb-01,6230,6257,6230,6257,6237.253731,6700,2,41789600,,,27,27
16-Feb-01,6500,6537,6200,6254.15,6395.108798,496579,18116,3175676732,,,337,-245.85
15-Feb-01,6340,6510,6332,6497.1,6444.26228,414096,16076,2668543233,,,178,157.1
14-Feb-01,6395,6399,6300,6361.9,6352.102707,272162,12332,1728800977,,,99,-33.1
13-Feb-01,6399,6524,6350,6383.2,6452.045741,504622,19429,3255844226,,,174,-15.8
12-Feb-01,6380,6390,6296.2,6376.25,6339.426563,426708,16848,2705084030,,,93.8,-3.75
09-Feb-01,6525,6550,6382.3,6406.15,6458.679772,355013,14546,2292915282,,,167.7,-118.85
08-Feb-01,6465,6549,6351,6536.55,6460.878184,411686,17108,2659853096,,,198,71.55
07-Feb-01,6699,6725,6471,6489.6,6554.915229,493115,17617,3232327023,,,254,-209.4
06-Feb-01,6652,6735,6645,6686.45,6699.492975,333084,13746,2231493918,,,90,34.45
06-Feb-01,6730,6730,6705,6705,6720.384615,3250,15,21841250,,,25,-25
05-Feb-01,6777.25,6777.25,6640,6672,6701.464516,382090,17179,2560562577,,,137.25,-105.25
02-Feb-01,6701,6900,6690,6860.2,6849.051729,415259,17737,2844130372,,,210,159.2
01-Feb-01,6770,6775,6630,6751.9,6711.28724,464879,18715,3119936501,,,145,-18.1
31-Jan-01,6890,6915.15,6760,6786.65,6826.927131,464946,17628,3174152462,,,155.15,-103.35
31-Jan-01,6865,6865,6865,6865,6865,1900,1,13043500,,,0,0
30-Jan-01,6654,6924,6654,6895.25,6818.206686,537152,22788,3662413358,,,270,241.25
29-Jan-01,6610,6800,6316,6643.65,6641.119595,494863,17724,3286444366,,,484,33.65
25-Jan-01,6825,6825,6630,6777.8,6746.04946,432978,18421,2920891003,,,195,-47.2
24-Jan-01,6778,6845,6715,6822.25,6790.109074,485268,20765,3295022650,,,130,44.25
23-Jan-01,6825,6825,6686,6754.15,6758.916768,533007,21749,3602549950,,,139,-70.85
22-Jan-01,6950,6988,6765,6843.2,6838.5187,722605,27907,4941547805,,,223,-106.8
19-Jan-01,6439,6800,6439,6778.9,6650.091743,710843,28079,4727171165,,,361,339.9
18-Jan-01,6325,6489,6320,6426.3,6414.02053,619079,26303,3970785416,,,169,101.3
17-Jan-01,6118,6350,6118,6301.9,6287.598924,871284,35729,5478284341,,,232,183.9
16-Jan-01,5690,6490,5690,6090,6090,2,2,12180,,,800,400
16-Jan-01,6195,6234,6045,6099.9,6115.182602,633081,26541,3871405917,,,189,-95.1
15-Jan-01,5860,6214,5826,6171.45,6075.794066,1541540,51323,9366079585,,,388,311.45
15-Jan-01,6185,6185,6185,6185,6185,1500,10,9277500,,,0,0
12-Jan-01,5527,5848,5527,5797.95,5724.289249,1300664,53837,7445376952,,,321,270.95
11-Jan-01,5667,5735,5518,5541.45,5629.435687,808399,34945,4550830180,,,217,-125.55
10-Jan-01,6000,6000,5727.2,5727.2,5863.6,5000,2,29318000,,,272.8,-272.8
10-Jan-01,5928,6021,5625.65,5665.6,5785.792934,1353619,50551,7831759246,,,395.35,-262.4
09-Jan-01,6024,6097.7,5840,5923.2,5958.572284,1238554,49994,7380013537,,,257.7,-100.8
09-Jan-01,6000,6000,6000,6000,6000,2750,10,16500000,,,0,0
08-Jan-01,6251.75,6351,5940.05,6007.15,6133.347028,1230810,43444,7548984856,,,410.95,-244.6
05-Jan-01,6081,6408,6050,6381.5,6228.61866,729940,31067,4546517905,,,358,300.5
04-Jan-01,5639,6177,5639,6097.6,6076.91914,1028225,36972,6248440183,,,538,458.6
03-Jan-01,5703,5703,5475,5624.6,5570.325558,852261,29897,4747371230,,,228,-78.4
02-Jan-01,5611,5749,5516,5722.15,5600.646415,895405,34978,5014846803,,,233,111.15
01-Jan-01,5719,5816.8,5575.05,5614.55,5714.115619,851691,34075,4866660846,,,241.75,-104.45
29-Dec-00,5536,5743,5426,5705.55,5599.353892,1135596,40685,6358603882,,,317,169.55
29-Dec-00,5470,5575,5470,5575,5523,4000,4,22092000,,,105,105
28-Dec-00,5517,5671,5479,5536.25,5578.832005,938800,35794,5237407486,,,192,19.25
27-Dec-00,5527,5758,5416,5505.1,5593.021316,1324822,44152,7409757686,,,342,-21.9
26-Dec-00,5825,5875,5500,5551,5617.252726,1259221,44882,7073362595,,,375,-274
26-Dec-00,5625,5625,5625,5625,5625,1383,1,7779375,,,0,0
22-Dec-00,6277,6290,5774.95,5796.4,5994.862608,1182531,46229,7089110875,,,515.05,-480.6
21-Dec-00,6615,6615,6241,6277.1,6333.71082,795622,31582,5039239670,,,374,-337.9
20-Dec-00,6884.4,6884.4,6558,6623.05,6651.098929,743101,32665,4942438265,,,326.4,-261.35
20-Dec-00,6658,6658,6658,6658,6658,250,10,1664500,,,0,0
19-Dec-00,7100,7100,6890,6905.4,6955.754042,792079,32486,5509506706,,,210,-194.6
18-Dec-00,7080,7150,6950.05,7104,7058.241668,785815,33329,5546472176,,,199.95,24
15-Dec-00,7510,7510,7160,7175.55,7302.887707,613209,22785,4478196468,,,350,-334.45
14-Dec-00,7622.35,7627,7486.2,7531.85,7549.794388,406266,17147,3067224767,,,140.8,-90.5
13-Dec-00,7474,7680,7445,7623.3,7597.874575,823469,30814,6256614178,,,235,149.3
12-Dec-00,7498,7612,7436,7459.45,7526.281346,639413,24362,4812402134,,,176,-38.55
11-Dec-00,7426,7550,7375,7474.2,7450.807697,569122,21310,4240418578,,,175,48.2
11-Dec-00,7420,7495,7420,7495,7429.444444,4500,21,33432500,,,75,75
08-Dec-00,7280,7408,7232,7388.1,7335.517315,579763,21137,4252861525,,,176,108.1
07-Dec-00,7275,7325,7225.2,7276.4,7267.99595,271113,12731,1970448186,,,99.8,1.4
07-Dec-00,7270,7270,7270,7270,7270,3700,1,26899000,,,0,0
06-Dec-00,7218,7489,7218,7295.35,7370.402221,627705,26410,4626438326,,,271,77.35
05-Dec-00,7218,7259,7102.5,7186.45,7192.426568,703703,29056,5061332153,,,156.5,-31.55
05-Dec-00,7182,7182,7182,7182,7182,1000,1,7182000,,,0,0
04-Dec-00,7290,7340,7181,7195.65,7243.725387,372011,16493,2694745525,,,159,-94.35
01-Dec-00,7150,7328,7025,7264.75,7219.162292,621884,25862,4489481523,,,303,114.75
30-Nov-00,7381.3,7399,7150,7158.7,7230.116991,538758,21485,3895283370,,,249,-222.6
29-Nov-00,7440,7440,7281,7404.75,7351.684884,466143,18688,3426936447,,,159,-35.25
28-Nov-00,7571.15,7571.15,7436.2,7463.4,7494.19364,451719,18059,3385269657,,,134.95,-107.75
27-Nov-00,7600,7600,7485,7587.55,7540.421789,510288,18396,3847786754,,,115,-12.45
27-Nov-00,8000,8000,7850,7850,7925,10,2,79250,,,150,-150
24-Nov-00,7450,7499,7400,7442.2,7453.070192,428793,17508,3195824327,,,99,-7.8
23-Nov-00,7410,7470,7311.35,7437.7,7404.741304,322382,15788,2387155311,,,158.65,27.7
22-Nov-00,7694,7777,7411,7416,7553.757459,702929,27521,5309755177,,,366,-278
21-Nov-00,7655,7682.05,7550,7673.6,7632.317397,323570,13662,2469588940,,,132.05,18.6
20-Nov-00,7616,7735,7615,7682.05,7677.656553,305430,15094,2344986641,,,120,66.05
17-Nov-00,7530,7669,7390,7637.2,7513.325774,466621,22604,3505875586,,,279,107.2
16-Nov-00,7600,7700,7515.05,7534.8,7613.480558,293045,13887,2231092410,,,184.95,-65.2
15-Nov-00,7680,7839,7574.7,7600.1,7727.859232,457668,20984,3536793879,,,264.3,-79.9
14-Nov-00,7325,7699.95,7251,7658.4,7524.920987,573161,26158,4312991238,,,448.95,333.4
13-Nov-00,7589,7594,7320.05,7371.55,7407.60761,545649,23863,4041953685,,,273.95,-217.45
10-Nov-00,7905,7945,7769,7831.3,7825.524305,348999,18929,2731100157,,,176,-73.7
09-Nov-00,7930,8041.65,7850,7927,7951.895538,435736,19552,3464927154,,,191.65,-3
08-Nov-00,7702,8011,7661,7996.7,7880.736893,707093,29326,5572413892,,,350,294.7
07-Nov-00,7550,7711.95,7508.5,7697.2,7631.156792,486574,22103,3713122485,,,203.45,147.2
06-Nov-00,7575,7659.9,7508.2,7591.7,7591.014456,442937,17614,3362341170,,,151.7,16.7
06-Nov-00,7570,7570,7570,7570,7570,1500,10,11355000,,,0,0
03-Nov-00,7425,7610,7391,7578.8,7528.589302,441378,19085,3322953689,,,219,153.8
02-Nov-00,7325,7449.95,7325,7398.45,7396.527513,419269,18943,3101134694,,,124.95,73.45
01-Nov-00,7180,7370,7180,7293.25,7310.401775,342662,16265,2504996893,,,190,113.25
31-Oct-00,7080,7174.9,6975,7169.4,7066.370563,322844,16399,2281335338,,,199.9,89.4
30-Oct-00,7220,7280,7070,7104.55,7141.832122,236767,12325,1690950166,,,210,-115.45
27-Oct-00,7160,7249,7131.05,7200.75,7198.671028,263384,12945,1896014770,,,117.95,40.75
26-Oct-00,7151,7175,7101,7149.6,7147.209761,100462,4989,718022987,,,74,-1.4
25-Oct-00,7100,7265,7065,7246.35,7202.383199,591285,22487,4258661150,,,200,146.35
24-Oct-00,6878,7115,6750,7087.7,6927.806506,679444,29645,4707056564,,,365,209.7
23-Oct-00,7200,7248,6845.1,6906.85,6967.523226,633652,24492,4414985027,,,402.9,-293.15
20-Oct-00,6725,7212,6725,7099.45,7024.843836,1101645,39126,7738884088,,,487,374.45
19-Oct-00,6503,6503,6400,6400,6417.166667,600,2,3850300,,,103,-103
19-Oct-00,6235,6725,6110,6677.8,6429.070019,973434,38586,6258275345,,,615,442.8
18-Oct-00,6441,6441,6102.15,6241.3,6256.667788,750497,30422,4695610405,,,338.85,-199.7
18-Oct-00,6200,6200,6200,6200,6200,1,1,6200,,,0,0
17-Oct-00,6502,6595,6300.05,6450.9,6441.976471,898449,36616,5787787318,,,294.95,-51.1
16-Oct-00,6945,6998.1,6480,6531.15,6772.761367,925223,34779,6266314590,,,518.1,-413.85
13-Oct-00,6770,6770,6475,6479.75,6558.244929,789780,31025,5179570680,,,295,-290.25
12-Oct-00,6785,6840,6561,6789.75,6681.748075,890214,35542,5948185681,,,279,4.75
12-Oct-00,6565,6840,6565,6840,6702.5,1000,2,6702500,,,275,275
11-Oct-00,7280,7280,6775.55,6800.5,6925.37618,945285,37464,6546454222,,,504.45,-479.5
10-Oct-00,7424,7580,7243,7288.7,7360.30054,1056326,42203,7774876828,,,337,-135.3
09-Oct-00,7490,7512,7360,7398.55,7436.285865,577850,24901,4297057787,,,152,-91.45
06-Oct-00,7477,7549,7235,7389.65,7372.221107,571168,22747,4210776785,,,314,-87.35
05-Oct-00,7649,7714,7475,7486.85,7605.626075,518489,23408,3943433458,,,239,-162.15
04-Oct-00,7555,7680,7375.1,7602.8,7548.877908,549481,25129,4147964982,,,304.9,47.8
03-Oct-00,7200,7618,7056,7576.05,7403.792856,718323,29776,5318314696,,,562,376.05
29-Sep-00,7370,7495,7304.1,7343.6,7382.028801,485150,19967,3581391273,,,190.9,-26.4
28-Sep-00,7405,7589,7263,7357.35,7400.317314,502190,22922,3716365352,,,326,-47.65
27-Sep-00,7475,7475,7475,7475,7475,250,2,1868750,,,0,0
27-Sep-00,7277,7499.9,7051,7457.05,7357.02695,738134,31858,5430471731,,,448.9,180.05
26-Sep-00,7580.25,7644.45,7200,7286.8,7325.710691,641284,28492,4697861055,,,444.45,-293.45
26-Sep-00,7600,7600,7001,7001,7300.5,1000,2,7300500,,,599,-599
25-Sep-00,7351,7580.25,7332,7580.25,7444.214181,500713,21976,3727414815,,,248.25,229.25
22-Sep-00,7501,7501,6950,7018.8,7179.967868,782621,32591,5619193633,,,551,-482.2
21-Sep-00,7778,7778,7521,7527.35,7647.056955,341902,16514,2614544067,,,257,-250.65
20-Sep-00,7749,7909.95,7570.05,7805.4,7762.091809,393219,18948,3052201979,,,339.9,56.4
19-Sep-00,7950,7950,7421.05,7715.35,7712.198741,887669,38169,6845879744,,,528.95,-234.65
18-Sep-00,8399,8400,7975,7989.25,8198.97207,1071982,34203,8789150478,,,425,-409.75
15-Sep-00,8595,8595,8595,8595,8595,500,1,4297500,,,0,0
15-Sep-00,8501,8604,8399.1,8507.9,8501.808423,924098,31255,7856504160,,,204.9,6.9
14-Sep-00,8727,8825,8333,8566.3,8599.37578,1269235,45538,10914628718,,,492,-160.7
14-Sep-00,8350,8350,8350,8350,8350,500,1,4175000,,,0,0
13-Sep-00,8875,8925,8651,8687.05,8802.541497,1128308,37654,9931977991,,,274,-187.95
12-Sep-00,8718,8930,8605.05,8847,8784.981807,1132458,38255,9948622927,,,324.95,129
11-Sep-00,8610,8874,8600,8688.25,8762.16731,913806,32243,8006921061,,,274,78.25
08-Sep-00,8395,8634.5,8395,8555.3,8555.734017,667602,27036,5711825141,,,239.5,160.3
07-Sep-00,8340,8443.95,8240,8355.3,8341.230185,321719,16740,2683532234,,,203.95,15.3
06-Sep-00,8530.1,8530.1,8280.05,8360.45,8380.591109,338232,18041,2834584092,,,250.05,-169.65
05-Sep-00,8620,8649,8501,8536.85,8551.983894,371361,17612,3175873291,,,148,-83.15
04-Sep-00,8599,8700,8522,8588.85,8627.434309,649314,27657,5601913881,,,178,-10.15
31-Aug-00,8060,8060,8060,8060,8060,500,1,4030000,,,0,0
31-Aug-00,7825,8452,7800,8373.15,8228.375351,1130571,42262,9302762549,,,652,548.15
30-Aug-00,7831,7959,7791.1,7826.1,7871.194191,367999,17641,2896591591,,,167.9,-4.9
30-Aug-00,7795,7950,7795,7950,7846.666667,1500,2,11770000,,,155,155
29-Aug-00,7770,7915,7650,7843.85,7814.888257,474096,24848,3705007263,,,265,73.85
